编号,定义位置,code,HTTP状态,排序有效,唯一,生成映射,当前精确字面量次数,首个精确字面量位置,审阅结论
ERR-AU-007-0307,01_core_hexin/packages/contract/definitions/errors.yml:615,EVENT_TYPE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/packages/contract/src/EventContract.ts:9,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0308,01_core_hexin/packages/contract/definitions/errors.yml:617,EVENT_VERSION_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/packages/contract/src/EventContract.ts:10,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0309,01_core_hexin/packages/contract/definitions/errors.yml:619,EVENT_VERSION_UNSUPPORTED,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0310,01_core_hexin/packages/contract/definitions/errors.yml:621,EXECUTION_CHECKPOINT_LOST,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/foundation/application/ExecutionKernel.ts:120,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0311,01_core_hexin/packages/contract/definitions/errors.yml:623,EXECUTION_KERNEL_NOT_REQUIRED,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0312,01_core_hexin/packages/contract/definitions/errors.yml:625,EXECUTION_KERNEL_PATH_INVALID,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0313,01_core_hexin/packages/contract/definitions/errors.yml:627,EXPECTED_VERSION_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,6,01_core_hexin/services/commerce/src/foundation/interface/OperationController.ts:335,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0314,01_core_hexin/packages/contract/definitions/errors.yml:629,EXPECTED_VERSION_REQUIRED,400,true,true,ErrorContract.generated.ts/errorStatus,15,01_core_hexin/services/commerce/src/foundation/interface/OperationController.ts:336,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0315,01_core_hexin/packages/contract/definitions/errors.yml:631,EXPERIENCE_ACTION_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,3,01_core_hexin/apps/miniapp/miniprogram/domain/experience.js:15,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0316,01_core_hexin/packages/contract/definitions/errors.yml:633,EXPERIENCE_ACTION_TARGET_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0317,01_core_hexin/packages/contract/definitions/errors.yml:635,EXPERIENCE_ACTION_TARGET_UNMAPPED,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0318,01_core_hexin/packages/contract/definitions/errors.yml:637,EXPERIENCE_ACTION_UNREGISTERED,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0319,01_core_hexin/packages/contract/definitions/errors.yml:639,EXPERIENCE_APPLICATION_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/experience/03_application_yingyong/ExperienceOperations.ts:114,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0320,01_core_hexin/packages/contract/definitions/errors.yml:641,EXPERIENCE_BLOCK_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,2,01_core_hexin/apps/miniapp/miniprogram/domain/experience.js:14,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0321,01_core_hexin/packages/contract/definitions/errors.yml:643,EXPERIENCE_BLOCKS_INVALID,400,false,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/packages/contract/src/ExperienceContract.ts:47,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0322,01_core_hexin/packages/contract/definitions/errors.yml:645,EXPERIENCE_COMPONENT_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/packages/contract/src/ExperienceContract.ts:55,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0323,01_core_hexin/packages/contract/definitions/errors.yml:647,EXPERIENCE_CONTENT_HASH_MISMATCH,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/experience/04_adapters_shixian/adapter/CdnPublisher.ts:13,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0324,01_core_hexin/packages/contract/definitions/errors.yml:649,EXPERIENCE_DOCUMENT_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,2,01_core_hexin/apps/miniapp/miniprogram/domain/experience.js:8,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0325,01_core_hexin/packages/contract/definitions/errors.yml:651,EXPERIENCE_EVENT_RELEASE_MISMATCH,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/experience/05_interface_jieru/job/ExperienceJobs.ts:41,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0326,01_core_hexin/packages/contract/definitions/errors.yml:653,EXPERIENCE_EVENT_TYPE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/experience/05_interface_jieru/job/ExperienceJobs.ts:29,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0327,01_core_hexin/packages/contract/definitions/errors.yml:655,EXPERIENCE_JSON_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/packages/contract/src/ExperienceContract.ts:80,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0328,01_core_hexin/packages/contract/definitions/errors.yml:657,EXPERIENCE_MALL_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/experience/03_application_yingyong/ExperienceOperations.ts:22,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0329,01_core_hexin/packages/contract/definitions/errors.yml:659,EXPERIENCE_OBJECT_COLLISION,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/experience/04_adapters_shixian/adapter/CdnPublisher.ts:17,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0330,01_core_hexin/packages/contract/definitions/errors.yml:661,EXPERIENCE_OBJECT_INTEGRITY_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/experience/04_adapters_shixian/adapter/CdnPublisher.ts:25,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0331,01_core_hexin/packages/contract/definitions/errors.yml:663,EXPERIENCE_OBJECT_PATH_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/experience/04_adapters_shixian/adapter/CdnPublisher.ts:10,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0332,01_core_hexin/packages/contract/definitions/errors.yml:665,EXPERIENCE_OBJECT_VERIFICATION_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/experience/04_adapters_shixian/adapter/CdnPublisher.ts:28,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0333,01_core_hexin/packages/contract/definitions/errors.yml:667,EXPERIENCE_PAGE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,2,01_core_hexin/apps/miniapp/miniprogram/domain/experience.js:11,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0334,01_core_hexin/packages/contract/definitions/errors.yml:669,EXPERIENCE_PAGE_NOT_FOUND,404,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0335,01_core_hexin/packages/contract/definitions/errors.yml:671,EXPERIENCE_PAGE_PATH_DUPLICATE,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/packages/contract/src/ExperienceContract.ts:36,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0336,01_core_hexin/packages/contract/definitions/errors.yml:673,EXPERIENCE_PAGES_INVALID,400,false,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/packages/contract/src/ExperienceContract.ts:34,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0337,01_core_hexin/packages/contract/definitions/errors.yml:675,EXPERIENCE_PUBLIC_READER_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0338,01_core_hexin/packages/contract/definitions/errors.yml:677,EXPERIENCE_PUBLICATION_INVALID,400,false,true,ErrorContract.generated.ts/errorStatus,2,01_core_hexin/services/commerce/src/modules/experience/02_domain_yewu/policy/PublishPolicy.ts:15,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0339,01_core_hexin/packages/contract/definitions/errors.yml:679,EXPERIENCE_PUBLICATION_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0340,01_core_hexin/packages/contract/definitions/errors.yml:681,EXPERIENCE_PUBLICATION_NOT_FOUND,404,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/experience/03_application_yingyong/ExperienceOperations.ts:32,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0341,01_core_hexin/packages/contract/definitions/errors.yml:683,EXPERIENCE_PUBLICATION_SECURITY_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,04_tools/scripts/audit/database-contracts.mjs:601,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0342,01_core_hexin/packages/contract/definitions/errors.yml:685,EXPERIENCE_RELEASE_NOT_FOUND,404,true,true,ErrorContract.generated.ts/errorStatus,2,01_core_hexin/services/commerce/src/modules/experience/05_interface_jieru/job/ExperienceJobs.ts:39,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0343,01_core_hexin/packages/contract/definitions/errors.yml:687,EXPERIENCE_SOURCE_APPLICATION_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,2,01_core_hexin/services/commerce/src/modules/experience/03_application_yingyong/ExperienceOperations.ts:63,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0344,01_core_hexin/packages/contract/definitions/errors.yml:689,EXPERIENCE_SOURCE_VERSION_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,2,01_core_hexin/services/commerce/src/modules/experience/03_application_yingyong/ExperienceOperations.ts:69,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0345,01_core_hexin/packages/contract/definitions/errors.yml:691,EXPERIENCE_VERSION_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,2,01_core_hexin/packages/contract/src/ExperienceContract.ts:32,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0346,01_core_hexin/packages/contract/definitions/errors.yml:693,EXTENSION_API_VERSION_MISMATCH,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/extension/02_domain_yewu/policy/ContractPolicy.ts:5,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0347,01_core_hexin/packages/contract/definitions/errors.yml:695,EXTENSION_CANDIDATE_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/bootstrap/ExtensionRegistry.ts:48,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0348,01_core_hexin/packages/contract/definitions/errors.yml:697,EXTENSION_CANDIDATE_STALE,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/extension/03_application_yingyong/command/EnableExtension.ts:24,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0349,01_core_hexin/packages/contract/definitions/errors.yml:699,EXTENSION_CONTRACT_MISMATCH,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/extension/02_domain_yewu/policy/ContractPolicy.ts:6,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0350,01_core_hexin/packages/contract/definitions/errors.yml:701,EXTENSION_DRAFT_STATE_REMAINS,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0351,01_core_hexin/packages/contract/definitions/errors.yml:703,EXTENSION_HEALTH_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/extension/02_domain_yewu/model/HealthRecord.ts:7,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0352,01_core_hexin/packages/contract/definitions/errors.yml:705,EXTENSION_HEALTH_REQUIRED,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/extension/03_application_yingyong/command/EnableExtension.ts:21,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0353,01_core_hexin/packages/contract/definitions/errors.yml:707,EXTENSION_IDENTITY_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/extension/02_domain_yewu/model/Extension.ts:6,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0354,01_core_hexin/packages/contract/definitions/errors.yml:709,EXTENSION_INSTALL_FAILED,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/extension/04_adapters_shixian/persistence/PgExtensionRepository.ts:25,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0355,01_core_hexin/packages/contract/definitions/errors.yml:711,EXTENSION_INSTALLATION_INVALID,400,false,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/extension/02_domain_yewu/model/Installation.ts:6,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0356,01_core_hexin/packages/contract/definitions/errors.yml:713,EXTENSION_INSTALLATION_KEY_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/bootstrap/ExtensionRegistry.ts:124,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0357,01_core_hexin/packages/contract/definitions/errors.yml:715,EXTENSION_MANIFEST_HEALTH_OPERATION_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0358,01_core_hexin/packages/contract/definitions/errors.yml:717,EXTENSION_MANIFEST_MUTATION_ALLOWED,500,true,true,ErrorContract.generated.ts/errorStatus,1,04_tools/scripts/audit/database-contracts.mjs:555,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0359,01_core_hexin/packages/contract/definitions/errors.yml:719,EXTENSION_MANIFEST_STORAGE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0360,01_core_hexin/packages/contract/definitions/errors.yml:721,EXTENSION_RECONFIGURE_STATE_INVALID,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/extension/04_adapters_shixian/persistence/PgExtensionRepository.ts:33,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0361,01_core_hexin/packages/contract/definitions/errors.yml:723,EXTENSION_REGISTRY_NOT_FROZEN,500,true,true,ErrorContract.generated.ts/errorStatus,3,01_core_hexin/services/commerce/src/bootstrap/ExtensionRegistry.ts:76,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0362,01_core_hexin/packages/contract/definitions/errors.yml:725,EXTENSION_SCOPE_POLICY_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,04_tools/scripts/audit/database-contracts.mjs:549,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0363,01_core_hexin/packages/contract/definitions/errors.yml:727,EXTENSION_SIGNATURE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,2,01_core_hexin/services/commerce/src/modules/extension/03_application_yingyong/command/InstallExtension.ts:31,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0364,01_core_hexin/packages/contract/definitions/errors.yml:729,EXTENSION_SINGLE_ACTIVE_CONSTRAINT_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,1,04_tools/scripts/audit/database-contracts.mjs:543,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0365,01_core_hexin/packages/contract/definitions/errors.yml:731,EXTENSION_STATE_INVALID,409,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0366,01_core_hexin/packages/contract/definitions/errors.yml:733,EXTENSION_TRACE_REQUIRED,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/extension/04_adapters_shixian/persistence/PgExtensionRepository.ts:133,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0367,01_core_hexin/packages/contract/definitions/errors.yml:735,EXTENSION_VERSION_CONFLICT,409,true,true,ErrorContract.generated.ts/errorStatus,2,01_core_hexin/services/commerce/src/modules/extension/04_adapters_shixian/persistence/PgExtensionRepository.ts:38,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0368,01_core_hexin/packages/contract/definitions/errors.yml:737,EXTERNAL_CAPACITY_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
